Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-02-11,96.0,100.8,91.4,100.8,2436800,ST,608,4007.89,2435200
2026-02-12,104.9,105.8,104.9,105.8,32000,ST,17,1882.35,32000
2026-02-13,111.05,111.05,111.05,111.05,9600,ST,4,2400.0,9600
