Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-09-26,86.4,86.4,82.1,82.1,159600,ST,74,2156.76,1596002025-09-29,78.0,78.0,78.0,78.0,312000,ST,62,5032.26,310800
2025-09-30,74.1,74.1,74.1,74.1,182400,ST,50,3648.0,182400
2025-10-01,70.4,70.4,70.4,70.4,3600,ST,3,1200.0,3600
2025-10-03,66.9,66.9,66.9,66.9,22800,ST,,,
