Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-12-24,74.4,74.4,70.7,70.7,80400,ST,54,1488.89,80400
2025-12-26,67.2,67.2,67.2,67.2,441600,ST,163,2709.2,441600
2025-12-29,63.85,63.85,63.85,63.85,530400,ST,239,2219.25,530400
2025-12-30,60.7,60.7,60.7,60.7,457200,ST,183,2498.36,457200
2025-12-31,57.7,57.7,57.7,57.7,534000,ST,258,2069.77,534000
2026-01-01,54.85,60.5,54.85,56.1,988800,ST,493,2005.68,979200
2026-01-02,53.3,54.85,53.3,53.3,276000,ST,142,1943.66,268800
