Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-12-19,110.0,115.5,104.5,115.5,2617600,ST,912,2870.18,2614400
2025-12-22,111.0,120.9,109.75,119.5,387200,ST,213,1817.84,361600
2025-12-23,117.1,125.45,117.0,125.45,180800,ST,85,2127.06,172800
