Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-09-30,103.9,103.9,98.7,99.15,1476000,ST,504,2928.57,1467600
2025-10-01,97.0,104.1,94.2,103.55,415200,ST,230,1805.22,409200
2025-10-03,104.0,106.25,100.1,102.3,178800,ST,,,
