Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-10-01,183.85,197.7,183.85,190.66,10651072,EQ,88340,120.57,5320482
2025-10-03,189.99,196.9,188.05,194.25,2150705,EQ,,,
