Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-02-11,105.61,105.62,102.65,103.67,1061701,EQ,623,1704.17,1055156
2026-02-12,103.55,105.97,102.98,103.69,35424,EQ,526,67.35,25771
2026-02-13,103.69,104.0,100.8,102.12,14398,EQ,720,20.0,10450
