Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-09-26,21.25,22.39,20.32,21.29,2487834,EQ,5541,448.99,3606262025-09-29,22.1,22.25,21.25,21.4,1481639,EQ,3146,470.96,237726
2025-09-30,21.39,22.0,21.18,21.53,1398277,EQ,2586,540.71,142401
2025-10-01,21.4,22.25,21.4,22.1,861885,EQ,2297,375.22,393966
2025-10-03,22.25,22.4,21.7,21.74,556863,EQ,,,
